video_name,timestamp_sec,frame_id,vehicle_id,wheel_count,x1,y1,x2,y2
video10.mp4,16.258760069808027,482,8,0,188,275,538,545
video10.mp4,16.292491937172777,483,10,0,191,279,536,549
video10.mp4,16.292491937172777,483,8,0,188,273,541,545
video10.mp4,16.326223804537523,484,8,0,185,271,537,544
video10.mp4,16.35995567190227,485,8,0,188,272,540,545
video10.mp4,16.393687539267017,486,8,0,193,274,538,545
video10.mp4,16.427419406631763,487,8,0,193,275,537,545
video10.mp4,16.46115127399651,488,8,0,190,276,534,545
video10.mp4,16.494883141361257,489,8,0,197,276,540,544
video10.mp4,16.528615008726003,490,8,0,199,275,539,543
video10.mp4,16.629810610820243,493,12,0,202,277,533,544
video10.mp4,16.66354247818499,494,12,0,198,275,535,544
video10.mp4,16.69727434554974,495,12,0,195,272,536,544
video10.mp4,16.731006212914487,496,12,0,196,271,537,545
video10.mp4,16.764738080279233,497,12,0,188,271,533,546
video10.mp4,16.79846994764398,498,12,0,190,271,535,546
video10.mp4,16.832201815008727,499,12,0,193,271,535,546
video10.mp4,16.865933682373473,500,12,1,196,276,533,548
video10.mp4,16.933397417102967,502,14,0,199,272,528,539
video10.mp4,17.00086115183246,504,12,0,188,276,530,544
video10.mp4,17.034593019197207,505,12,0,194,274,534,544
video10.mp4,17.068324886561953,506,12,0,194,274,533,545
video10.mp4,17.102056753926703,507,12,0,196,273,533,545
video10.mp4,17.13578862129145,508,12,0,199,272,534,544
video10.mp4,17.169520488656197,509,12,0,195,273,533,545
video10.mp4,17.203252356020943,510,12,0,196,273,534,545
video10.mp4,17.23698422338569,511,12,0,198,272,534,544
video10.mp4,17.270716090750437,512,12,0,195,272,534,545
video10.mp4,17.304447958115183,513,12,0,195,273,532,546
video10.mp4,17.33817982547993,514,12,0,195,272,532,546
video10.mp4,17.371911692844677,515,12,0,191,273,533,545
video10.mp4,17.405643560209423,516,15,0,193,279,534,548
video10.mp4,17.405643560209423,516,12,0,190,273,537,545
video10.mp4,17.43937542757417,517,15,0,195,280,535,547
video10.mp4,17.43937542757417,517,12,0,191,272,539,544
video10.mp4,17.473107294938917,518,12,0,199,272,541,544
video10.mp4,17.506839162303667,519,12,0,199,273,539,545
video10.mp4,17.540571029668413,520,12,0,202,273,538,545
video10.mp4,17.57430289703316,521,12,0,209,272,542,545
video10.mp4,17.608034764397907,522,12,0,197,273,534,544
video10.mp4,17.641766631762653,523,12,0,195,274,533,543
video10.mp4,17.6754984991274,524,12,0,192,275,538,543
video10.mp4,17.742962233856893,526,16,0,208,283,546,541
video10.mp4,17.77669410122164,527,16,0,201,279,544,541
video10.mp4,17.810425968586387,528,16,0,186,276,539,544
video10.mp4,17.844157835951133,529,16,0,176,275,541,548
video10.mp4,17.877889703315883,530,16,0,180,280,545,553
video10.mp4,17.91162157068063,531,16,0,192,281,550,553
video10.mp4,17.945353438045377,532,17,0,201,280,554,546
video10.mp4,17.945353438045377,532,16,0,200,281,549,553
video10.mp4,17.979085305410123,533,17,0,197,277,556,548
video10.mp4,17.979085305410123,533,16,1,204,280,552,554
video10.mp4,18.01281717277487,534,17,0,202,278,559,548
video10.mp4,18.01281717277487,534,16,0,208,281,554,554
video10.mp4,18.046549040139617,535,17,0,194,276,559,549
video10.mp4,18.046549040139617,535,16,0,208,280,554,554
video10.mp4,18.080280907504363,536,17,0,196,277,560,550
video10.mp4,18.080280907504363,536,16,0,210,280,554,555
video10.mp4,18.11401277486911,537,17,0,206,282,558,551
video10.mp4,18.11401277486911,537,16,0,213,280,554,553
video10.mp4,18.147744642233857,538,16,0,217,282,552,553
video10.mp4,18.181476509598603,539,16,0,218,283,552,554
video10.mp4,18.21520837696335,540,16,0,219,284,552,556
video10.mp4,18.248940244328097,541,16,0,219,285,551,557
video10.mp4,18.282672111692847,542,16,0,221,284,553,559
video10.mp4,18.316403979057593,543,16,0,222,285,553,559
video10.mp4,18.35013584642234,544,16,0,228,285,557,559
video10.mp4,18.383867713787087,545,16,0,227,284,558,558
video10.mp4,18.417599581151833,546,16,0,225,284,557,559
video10.mp4,18.45133144851658,547,16,0,228,283,559,558
video10.mp4,18.485063315881327,548,16,0,217,282,559,558
video10.mp4,18.518795183246073,549,16,0,222,280,562,558
video10.mp4,18.55252705061082,550,16,0,221,284,563,560
video10.mp4,18.586258917975567,551,16,0,208,284,562,561
video10.mp4,18.619990785340313,552,16,0,217,283,564,559
video10.mp4,18.65372265270506,553,16,0,222,282,563,560
video10.mp4,18.68745452006981,554,16,0,227,280,564,559
video10.mp4,18.721186387434557,555,16,0,230,280,564,562
video10.mp4,18.754918254799303,556,16,0,228,282,561,563
video10.mp4,18.78865012216405,557,16,0,230,282,564,565
video10.mp4,18.822381989528797,558,16,0,232,280,566,566
video10.mp4,18.856113856893543,559,16,0,233,281,568,567
video10.mp4,18.88984572425829,560,16,0,231,280,566,567
video10.mp4,18.923577591623037,561,16,0,229,282,564,571
video10.mp4,18.957309458987783,562,16,0,233,282,565,573
video10.mp4,18.99104132635253,563,16,0,232,283,560,576
video10.mp4,19.024773193717277,564,20,0,236,293,515,571
video10.mp4,19.058505061082023,565,20,0,225,288,498,569
video10.mp4,19.092236928446773,566,20,0,228,287,496,568
video10.mp4,19.12596879581152,567,20,0,227,282,495,569
video10.mp4,19.193432530541013,569,21,1,225,261,567,601
video10.mp4,19.22716439790576,570,21,1,235,262,590,608
video10.mp4,19.260896265270507,571,21,1,206,259,590,606
video10.mp4,19.32836,573,22,0,243,280,592,585
video10.mp4,19.362091867364747,574,22,0,243,281,591,583
video10.mp4,19.395823734729493,575,22,0,213,276,589,585
video10.mp4,19.42955560209424,576,22,0,228,278,599,587
video10.mp4,19.463287469458987,577,22,0,246,282,605,585
video10.mp4,19.497019336823737,578,22,0,250,284,605,586
video10.mp4,19.530751204188483,579,22,0,254,284,606,589
video10.mp4,19.56448307155323,580,22,0,257,283,610,591
video10.mp4,19.598214938917977,581,23,0,243,277,604,597
video10.mp4,19.598214938917977,581,22,0,257,282,610,592
video10.mp4,19.631946806282723,582,23,0,215,273,608,600
video10.mp4,19.631946806282723,582,22,0,253,283,607,592
video10.mp4,19.66567867364747,583,22,0,262,282,610,592
video10.mp4,19.699410541012217,584,22,0,263,281,610,590
video10.mp4,19.733142408376963,585,22,0,253,280,608,593
video10.mp4,19.76687427574171,586,22,0,249,281,610,595
video10.mp4,19.800606143106457,587,22,0,246,281,611,596
video10.mp4,19.834338010471203,588,22,0,234,283,610,600
video10.mp4,19.86806987783595,589,22,0,228,282,611,603
video10.mp4,19.9018017452007,590,22,0,233,282,616,603
video10.mp4,19.935533612565447,591,22,0,242,283,621,603
video10.mp4,19.969265479930193,592,22,0,221,282,613,605
video10.mp4,20.00299734729494,593,22,1,209,283,613,605
video10.mp4,20.036729214659687,594,22,0,199,283,613,605
video10.mp4,20.070461082024433,595,22,0,191,281,614,605
video10.mp4,20.10419294938918,596,22,1,218,281,626,604
video10.mp4,20.137924816753927,597,22,1,231,281,629,601
video10.mp4,20.171656684118673,598,22,0,239,281,629,601
video10.mp4,20.34031602094241,603,22,0,242,282,628,603
video10.mp4,20.508975357766143,608,22,0,234,279,624,604
video10.mp4,20.54270722513089,609,22,0,232,278,623,606
video10.mp4,20.576439092495637,610,22,0,240,278,625,604
video10.mp4,20.610170959860383,611,22,0,244,276,626,602
video10.mp4,20.64390282722513,612,22,0,245,277,624,601
video10.mp4,20.677634694589877,613,22,0,247,280,623,602
video10.mp4,20.711366561954627,614,22,0,248,280,622,601
video10.mp4,20.745098429319373,615,22,0,247,280,621,601
video10.mp4,20.77883029668412,616,22,0,247,282,621,602
video10.mp4,20.812562164048867,617,22,0,249,283,622,603
video10.mp4,20.846294031413613,618,22,0,248,283,622,603
video10.mp4,20.88002589877836,619,22,0,249,283,622,603
video10.mp4,20.947489633507853,621,22,0,244,282,620,605
video10.mp4,21.284808307155323,631,22,0,251,282,625,604
video10.mp4,21.31854017452007,632,22,0,252,282,625,604
video10.mp4,21.352272041884817,633,22,0,252,281,623,603
video10.mp4,21.386003909249563,634,22,0,253,281,623,602
video10.mp4,21.41973577661431,635,22,0,254,282,623,602
video10.mp4,21.453467643979057,636,22,0,257,283,624,602
video10.mp4,21.487199511343803,637,22,0,259,283,625,601
video10.mp4,21.520931378708553,638,22,0,258,284,624,601
video10.mp4,21.588395113438047,640,22,0,261,282,626,600
video10.mp4,21.622126980802793,641,22,0,260,281,625,599
video10.mp4,21.65585884816754,642,22,0,260,280,624,599
video10.mp4,21.689590715532287,643,22,0,259,280,623,598
video10.mp4,21.723322582897033,644,22,0,258,280,623,597
video10.mp4,21.75705445026178,645,22,0,259,280,624,598
video10.mp4,21.790786317626527,646,22,0,259,282,624,599
video10.mp4,21.824518184991273,647,22,0,259,283,624,600
video10.mp4,21.85825005235602,648,22,0,262,283,625,601
video10.mp4,21.891981919720767,649,22,0,260,283,625,602
video10.mp4,21.959445654450263,651,22,0,260,284,625,601
video10.mp4,21.99317752181501,652,22,0,260,284,625,601
video10.mp4,22.026909389179757,653,22,0,259,282,624,600
video10.mp4,22.09437312390925,655,22,0,259,283,624,601
video10.mp4,22.128104991273997,656,22,0,259,282,624,599
video10.mp4,22.161836858638743,657,22,0,259,281,624,598
video10.mp4,22.19556872600349,658,22,0,258,281,624,598
video10.mp4,22.229300593368237,659,22,0,259,280,624,599
video10.mp4,22.263032460732983,660,22,0,259,280,624,599
video10.mp4,22.296764328097733,661,22,0,259,280,624,599
video10.mp4,22.33049619546248,662,22,0,259,280,625,599
video10.mp4,22.397959930191973,664,22,0,259,279,625,599
video10.mp4,22.43169179755672,665,22,0,261,281,626,600
video10.mp4,22.465423664921467,666,22,0,262,282,626,601
video10.mp4,22.53288739965096,668,22,0,263,281,626,601
video10.mp4,22.76901047120419,675,22,0,264,280,629,602
video10.mp4,22.802742338568937,676,22,0,266,279,632,603
video10.mp4,22.836474205933683,677,22,0,265,278,633,604
video10.mp4,22.87020607329843,678,22,0,265,277,634,604
video10.mp4,22.903937940663177,679,22,0,264,275,635,604
video10.mp4,22.937669808027923,680,22,0,265,275,637,605
video10.mp4,24.08455329842932,714,22,0,280,259,692,518
video10.mp4,26.142197207678883,775,24,0,273,3,719,414
video10.mp4,26.209660942408377,777,24,0,273,3,720,417
video10.mp4,26.243392809773123,778,24,0,272,3,720,416
video10.mp4,26.27712467713787,779,24,0,266,2,718,418
video10.mp4,26.648175218150087,790,24,0,265,0,718,415
video10.mp4,27.019225759162303,801,24,0,260,0,715,418
video10.mp4,27.05295762652705,802,24,0,261,2,718,425
video10.mp4,27.086689493891797,803,24,0,265,0,720,420
video10.mp4,27.120421361256547,804,24,0,260,0,717,421
video10.mp4,27.154153228621293,805,24,0,258,0,718,421
video10.mp4,27.221616963350787,807,24,0,257,0,719,424
video10.mp4,27.322812565445027,810,24,0,256,0,716,420
video10.mp4,27.795058708551483,824,24,0,258,0,718,422
video10.mp4,27.82879057591623,825,24,0,255,0,718,422
video10.mp4,27.862522443280977,826,24,0,254,0,719,425
video10.mp4,28.368500453752183,841,24,0,247,1,717,430
